date,trades,accounts,coins,volume_usd,gross_pnl,fees,net_pnl,win_rate,value,classification,sentiment_bucket
2024-07-22,154,2,3,304213.8,1517.119876,97.459536,1419.66034,0.14285714285714285,70.0,Greed,"(67.0, 74.0]"
2024-07-23,370,3,3,358526.54,89890.302206,59.243126000000004,89831.05908,0.8891891891891892,71.0,Greed,"(67.0, 74.0]"
2024-07-24,90,5,27,69207.93,625.561479,55.067279,570.4942,0.2,69.0,Greed,"(67.0, 74.0]"
2024-07-25,78,3,4,528555.31,916.7382600000001,224.185916,692.5523440000001,0.1282051282051282,68.0,Greed,"(67.0, 74.0]"
2024-07-26,152,4,4,548587.65,2766.513113,206.567015,2559.946098,0.40131578947368424,68.0,Greed,"(67.0, 74.0]"
2024-07-27,57,2,3,905199.75,6400.623656,316.819894,6083.803762,0.7368421052631579,72.0,Greed,"(67.0, 74.0]"
2024-07-28,16,2,2,43254.68,587.29903,15.139122,572.159908,0.75,71.0,Greed,"(67.0, 74.0]"
2024-07-29,39,2,2,327199.14,330.80445399999996,114.519684,216.28477,0.41025641025641024,74.0,Greed,"(67.0, 74.0]"
2024-07-30,6,1,1,36006.47,0.0,12.602264,-12.602264,0.0,67.0,Greed,"(48.0, 67.0]"
2024-07-31,43,2,4,84506.54,765.690884,29.577267000000003,736.113617,0.32558139534883723,61.0,Greed,"(48.0, 67.0]"
2024-08-01,57,4,6,227774.53,167.080017,108.095036,58.98498099999998,0.07017543859649122,52.0,Neutral,"(48.0, 67.0]"
2024-08-02,63,3,5,396320.37,782.3681909999999,145.520462,636.847729,0.2698412698412698,57.0,Greed,"(48.0, 67.0]"
2024-08-03,37,5,4,290532.86,464.1897,108.653106,355.53659400000004,0.02702702702702703,37.0,Fear,"(9.999, 48.0]"
2024-08-04,127,5,5,1207744.07,-122672.000883,445.902235,-123117.903118,0.023622047244094488,34.0,Fear,"(9.999, 48.0]"
2024-08-05,80,4,6,420495.4,-13013.665169,202.719158,-13216.384327,0.4125,26.0,Fear,"(9.999, 48.0]"
2024-08-06,107,2,16,61478.38,267.318048,62.621279,204.696769,0.12149532710280374,17.0,Extreme Fear,"(9.999, 48.0]"
2024-08-07,33,3,14,2492.77,188.789255,3.7522038,185.0370512,0.30303030303030304,29.0,Fear,"(9.999, 48.0]"
2024-08-08,9,2,4,16299.35,-40.712216999999995,6.647995,-47.360212,0.0,20.0,Extreme Fear,"(9.999, 48.0]"
2024-08-09,144,5,8,503204.86,18082.071276,185.25438068,17896.81689532,0.2986111111111111,48.0,Neutral,"(9.999, 48.0]"
2024-08-10,88,2,4,11339.29,0.0,50.0831879,-50.0831879,0.0,40.0,Fear,"(9.999, 48.0]"
2024-08-11,24,2,2,44230.21,847.7766200000001,40.931287,806.845333,0.16666666666666666,39.0,Fear,"(9.999, 48.0]"
2024-08-12,48,3,5,54167.32,858.6705000000001,36.071895,822.598605,0.125,25.0,Fear,"(9.999, 48.0]"
2024-08-13,23,3,5,20797.87,212.08102,17.932876999999998,194.148143,0.34782608695652173,31.0,Fear,"(9.999, 48.0]"
2024-08-14,25,3,3,66710.03,2168.9015130000003,46.493106,2122.4084070000004,0.2,30.0,Fear,"(9.999, 48.0]"
2024-08-15,12,1,1,1522.3700000000001,0.0,16.50261,-16.50261,0.0,29.0,Fear,"(9.999, 48.0]"
2024-08-16,35,2,4,166382.84,825.230544,81.187942,744.042602,0.08571428571428572,27.0,Fear,"(9.999, 48.0]"
2024-08-17,30,2,2,30248.96,-288.283113,17.096539,-305.379652,0.0,25.0,Fear,"(9.999, 48.0]"
2024-08-18,15,2,2,62804.48,307.201888,21.981557000000002,285.220331,0.8,31.0,Fear,"(9.999, 48.0]"
2024-08-19,8,1,1,100315.03,339.69958299999996,35.110258,304.58932500000003,0.625,28.0,Fear,"(9.999, 48.0]"
2024-08-20,12,2,3,49914.8,192.602844,17.470174,175.13267000000002,0.08333333333333333,30.0,Fear,"(9.999, 48.0]"
2024-08-21,145,2,6,104990.41,656.200925,36.746583,619.454342,0.3724137931034483,26.0,Fear,"(9.999, 48.0]"
2024-08-23,10,1,1,63509.56,1005.30527,22.228341999999998,983.076928,0.3,34.0,Fear,"(9.999, 48.0]"
2024-08-24,7,2,2,34999.67,0.0,12.249882,-12.249882,0.0,56.0,Greed,"(48.0, 67.0]"
2024-08-25,17,2,3,21950.28,0.0,26.303603,-26.303603,0.0,54.0,Neutral,"(48.0, 67.0]"
2024-08-26,6,2,2,92611.27,231.236918,32.302932,198.933986,0.3333333333333333,55.0,Greed,"(48.0, 67.0]"
2024-08-27,50,2,4,70250.16,0.0,52.053552,-52.053552,0.0,48.0,Neutral,"(9.999, 48.0]"
2024-08-28,9,2,2,71160.06999999999,1333.359645,24.906026,1308.453619,0.2222222222222222,30.0,Fear,"(9.999, 48.0]"
2024-08-29,1,1,1,9995.85,0.0,3.498547,-3.498547,0.0,29.0,Fear,"(9.999, 48.0]"
2024-08-30,6,4,4,37233.24,256.464,13.031175999999999,243.432824,0.16666666666666666,34.0,Fear,"(9.999, 48.0]"
2024-08-31,34,3,5,107507.43000000001,10.882801,39.955315,-29.072513999999998,0.35294117647058826,29.0,Fear,"(9.999, 48.0]"
2024-09-01,12,1,4,12359.68,137.433093,4.325861,133.107232,0.4166666666666667,26.0,Fear,"(9.999, 48.0]"
2024-09-02,2,1,1,30000.42,0.0,10.500148,-10.500148,0.0,26.0,Fear,"(9.999, 48.0]"
2024-09-04,34,2,4,131480.97,1065.785132,63.570226999999996,1002.214905,0.14705882352941177,27.0,Fear,"(9.999, 48.0]"
2024-09-05,1,1,1,0.84,0.0,0.0,0.0,0.0,29.0,Fear,"(9.999, 48.0]"
2024-09-06,42,2,2,39047.1,-1104.856765,13.666476,-1118.523241,0.0,22.0,Extreme Fear,"(9.999, 48.0]"
2024-09-08,1,1,1,0.11,0.0,0.0,0.0,0.0,29.0,Fear,"(9.999, 48.0]"
2024-09-09,2,1,1,4014.4300000000003,0.0,34.9079,-34.9079,0.0,26.0,Fear,"(9.999, 48.0]"
2024-09-10,3,2,2,2547.28,-219.729659,7.2904,-227.020059,0.0,33.0,Fear,"(9.999, 48.0]"
2024-09-11,1,1,1,0.54,0.0,0.0,0.0,0.0,37.0,Fear,"(9.999, 48.0]"
2024-09-14,11,2,2,1014.8000000000001,0.0,30.381330000000002,-30.381330000000002,0.0,50.0,Neutral,"(48.0, 67.0]"
2024-09-18,145,1,2,13633.5,-878.684794,31.732943,-910.417737,0.0,45.0,Neutral,"(9.999, 48.0]"
2024-09-19,19,1,2,1521.8700000000001,0.0,28.60766,-28.60766,0.0,49.0,Neutral,"(48.0, 67.0]"
2024-09-20,16,2,3,332873.38,9585.03428,109.317031,9475.717249,0.5,54.0,Neutral,"(48.0, 67.0]"
2024-09-21,23,1,1,165648.12,36165.56933,57.976841,36107.592489,1.0,54.0,Neutral,"(48.0, 67.0]"
2024-09-22,3,1,1,19999.739999999998,0.0,6.999907,-6.999907,0.0,52.0,Neutral,"(48.0, 67.0]"
2024-09-23,2,1,1,40334.29,334.760796,14.117002000000001,320.643794,0.5,50.0,Neutral,"(48.0, 67.0]"
2024-09-24,10,2,3,7118.63,0.0,12.966142,-12.966142,0.0,54.0,Neutral,"(48.0, 67.0]"
2024-09-25,9,2,2,52754.130000000005,0.0,17.764677,-17.764677,0.0,59.0,Greed,"(48.0, 67.0]"
2024-09-26,8,2,2,113711.93000000001,439.812513,31.348204,408.464309,0.25,50.0,Neutral,"(48.0, 67.0]"
2024-09-27,56,2,2,126097.04,0.0,37.503311,-37.503311,0.0,61.0,Greed,"(48.0, 67.0]"
2024-09-28,4,1,1,29199.21,0.0,2.8031200000000003,-2.8031200000000003,0.0,64.0,Greed,"(48.0, 67.0]"
2024-09-30,106,2,2,214669.85,2710.626288,65.637576,2644.988712,0.04716981132075472,61.0,Greed,"(48.0, 67.0]"
2024-10-01,4,1,1,139954.32,0.0,48.98401,-48.98401,0.0,50.0,Neutral,"(48.0, 67.0]"
2024-10-02,4,1,1,99954.34,0.0,34.984016999999994,-34.984016999999994,0.0,42.0,Fear,"(9.999, 48.0]"
2024-10-03,9,2,2,132935.69,100.375782,46.527491000000005,53.848290999999996,0.3333333333333333,37.0,Fear,"(9.999, 48.0]"
2024-10-04,1,1,1,0.34,0.0,0.0,0.0,0.0,41.0,Fear,"(9.999, 48.0]"
2024-10-05,37,2,2,605605.74,5767.161892,211.961771,5555.200121,0.6486486486486487,49.0,Neutral,"(48.0, 67.0]"
2024-10-06,22,1,1,300130.56,130.487079,105.045693,25.441386,0.22727272727272727,50.0,Neutral,"(48.0, 67.0]"
2024-10-07,21,1,1,219984.65,0.0,76.994616,-76.994616,0.0,50.0,Neutral,"(48.0, 67.0]"
2024-10-08,36,2,2,434584.13,5396.546638,152.10422,5244.4424180000005,0.9166666666666666,49.0,Neutral,"(48.0, 67.0]"
2024-10-09,14,1,1,220399.93,396.06272,77.139967,318.922753,0.21428571428571427,49.0,Neutral,"(48.0, 67.0]"
2024-10-10,16,1,1,300024.33999999997,0.0,105.00851,-105.00851,0.0,39.0,Fear,"(9.999, 48.0]"
2024-10-11,26,2,2,488904.19,8885.327477,171.116194,8714.211283,0.6923076923076923,32.0,Fear,"(9.999, 48.0]"
2024-10-12,10,1,1,159713.4,541.55471,55.899685,485.65502499999997,0.7,49.0,Neutral,"(48.0, 67.0]"
2024-10-13,10,1,1,60002.42,0.0,21.000841,-21.000841,0.0,50.0,Neutral,"(48.0, 67.0]"
2024-10-14,5,1,1,61916.020000000004,1913.61958,21.670604,1891.948976,1.0,48.0,Neutral,"(9.999, 48.0]"
2024-10-15,7,1,1,81173.36,1170.2260760000001,28.410673,1141.815403,0.5714285714285714,65.0,Greed,"(48.0, 67.0]"
2024-10-16,11,1,1,80229.17,219.480876,28.080204000000002,191.400672,0.2727272727272727,73.0,Greed,"(67.0, 74.0]"
2024-10-17,9,2,1,140531.75,36.11496,49.186107,-13.071147000000003,0.1111111111111111,71.0,Greed,"(67.0, 74.0]"
2024-10-18,6,1,1,120331.43000000001,333.219141,42.115998,291.103143,0.8333333333333334,73.0,Greed,"(67.0, 74.0]"
2024-10-19,4,1,1,99996.86,0.0,34.998901000000004,-34.998901000000004,0.0,72.0,Greed,"(67.0, 74.0]"
2024-10-20,96,2,4,176447.86000000002,389.155797,59.257459,329.898338,0.11458333333333333,73.0,Greed,"(67.0, 74.0]"
2024-10-21,173,2,2,324117.99,2464.915564,109.858043,2355.057521,0.3930635838150289,72.0,Greed,"(67.0, 74.0]"
2024-10-22,3,1,1,60000.36,0.0,21.000124,-21.000124,0.0,70.0,Greed,"(67.0, 74.0]"
2024-10-23,18,1,2,210006.07,-46.489941,73.502111,-119.992052,0.0,71.0,Greed,"(67.0, 74.0]"
2024-10-25,30,2,2,427883.18,13235.862071,143.841914,13092.020156999999,0.7,72.0,Greed,"(67.0, 74.0]"
2024-10-26,6,1,1,88668.86,42471.99413,8.512204,42463.481926,1.0,,,
2024-10-27,4,1,1,90664.41,666.6623079999999,31.73254,634.929768,0.75,74.0,Greed,"(67.0, 74.0]"
2024-10-28,13,2,2,121495.25,167.28016200000002,42.27334,125.00682200000003,0.3076923076923077,72.0,Greed,"(67.0, 74.0]"
2024-10-29,53,2,7,613267.8099999999,801.170876,214.643714,586.527162,0.05660377358490566,72.0,Greed,"(67.0, 74.0]"
2024-10-30,25,1,4,11830.85,9.150023,3.596988,5.5530349999999995,0.28,77.0,Extreme Greed,"(74.0, 94.0]"
2024-10-31,48,3,7,896173.36,1214.043811,312.710928,901.332883,0.7083333333333334,77.0,Extreme Greed,"(74.0, 94.0]"
2024-11-01,23,2,2,260981.03,1040.475736,90.654875,949.820861,0.2608695652173913,75.0,Extreme Greed,"(74.0, 94.0]"
2024-11-02,2,1,1,40000.0,0.0,13.999997,-13.999997,0.0,72.0,Greed,"(67.0, 74.0]"
2024-11-03,6,2,2,129055.66,0.0,40.404152,-40.404152,0.0,74.0,Greed,"(67.0, 74.0]"
2024-11-04,36,2,2,451811.97,2799.410474,158.13418000000001,2641.2762940000002,0.6388888888888888,70.0,Greed,"(67.0, 74.0]"
2024-11-05,10,1,1,200627.23,678.4759280000001,70.219524,608.256404,0.5,70.0,Greed,"(67.0, 74.0]"
2024-11-06,15,2,2,123906.9,2817.83723,43.36741,2774.46982,0.4666666666666667,70.0,Greed,"(67.0, 74.0]"
2024-11-07,113,3,5,111335.3,4493.353136,26.17844238,4467.17469362,0.5309734513274337,77.0,Extreme Greed,"(74.0, 94.0]"
2024-11-08,39,2,2,270700.44,-64.41354100000007,93.87825699999999,-158.29179800000006,0.15384615384615385,75.0,Extreme Greed,"(74.0, 94.0]"
2024-11-09,86,2,4,193384.41,102.90894,66.18450299999999,36.724437,0.22093023255813954,75.0,Extreme Greed,"(74.0, 94.0]"
2024-11-10,173,3,10,413636.7,991.114334,142.313546,848.800788,0.2947976878612717,78.0,Extreme Greed,"(74.0, 94.0]"
2024-11-11,373,4,13,1570572.42,6749.630996,396.91055,6352.720446,0.24664879356568364,76.0,Extreme Greed,"(74.0, 94.0]"
2024-11-12,171,4,5,1226354.52,3494.399394,427.904853,3066.494541,0.19883040935672514,80.0,Extreme Greed,"(74.0, 94.0]"
2024-11-13,48,5,5,515336.37,7846.402274,179.184068,7667.2182060000005,0.5625,84.0,Extreme Greed,"(74.0, 94.0]"
2024-11-14,110,2,3,1008361.81,4563.509225,335.028802,4228.480423,0.2545454545454545,88.0,Extreme Greed,"(74.0, 94.0]"
2024-11-15,149,4,4,1427858.42,4140.740438,466.427513,3674.312925,0.3691275167785235,80.0,Extreme Greed,"(74.0, 94.0]"
2024-11-16,157,4,12,303296.07,2769.521909,100.171303,2669.350606,0.3057324840764331,86.0,Extreme Greed,"(74.0, 94.0]"
2024-11-17,209,4,15,1215987.57,882.975285,271.111689,611.863596,0.23444976076555024,90.0,Extreme Greed,"(74.0, 94.0]"
2024-11-18,346,7,23,2084339.58,4470.815187,445.104339,4025.710848,0.3583815028901734,83.0,Extreme Greed,"(74.0, 94.0]"
2024-11-19,305,5,23,628031.15,2958.268991,201.486933,2756.782058,0.4918032786885246,90.0,Extreme Greed,"(74.0, 94.0]"
2024-11-20,550,5,20,1999514.1199999999,4210.0928969999995,644.057369,3566.035528,0.3981818181818182,83.0,Extreme Greed,"(74.0, 94.0]"
2024-11-21,535,5,12,598300.62,1692.430891,198.628267,1493.802624,0.308411214953271,82.0,Extreme Greed,"(74.0, 94.0]"
2024-11-22,679,6,15,1646713.62,-18105.345617,436.439059,-18541.784676,0.3078055964653903,94.0,Extreme Greed,"(74.0, 94.0]"
2024-11-23,363,4,16,516245.68,2901.531638,154.621867,2746.909771,0.3526170798898072,93.0,Extreme Greed,"(74.0, 94.0]"
2024-11-24,172,3,16,664952.28,945.550386,202.583126,742.96726,0.26744186046511625,80.0,Extreme Greed,"(74.0, 94.0]"
2024-11-25,255,2,14,937410.87,5523.740734,283.779701,5239.961033,0.4117647058823529,82.0,Extreme Greed,"(74.0, 94.0]"
2024-11-26,302,4,16,1146902.44,1094.809359,311.298478,783.510881,0.2913907284768212,79.0,Extreme Greed,"(74.0, 94.0]"
2024-11-27,213,2,12,1444242.53,-2654.495633,439.714536,-3094.210169,0.3474178403755869,75.0,Extreme Greed,"(74.0, 94.0]"
2024-11-28,332,5,16,1894225.15,-127075.39958499999,315.582009,-127390.981594,0.32831325301204817,77.0,Extreme Greed,"(74.0, 94.0]"
2024-11-29,393,11,25,794262.91,176844.994152,192.45173557,176652.54241643,0.48854961832061067,78.0,Extreme Greed,"(74.0, 94.0]"
2024-11-30,373,8,25,1732193.7,37316.69352,552.3753395,36764.3181805,0.42091152815013405,84.0,Extreme Greed,"(74.0, 94.0]"
2024-12-01,416,9,30,814711.82,40886.364494,245.38375138,40640.98074262,0.53125,81.0,Extreme Greed,"(74.0, 94.0]"
2024-12-02,270,8,27,585243.56,18489.604313,147.88781359,18341.71649941,0.4074074074074074,80.0,Extreme Greed,"(74.0, 94.0]"
2024-12-03,374,8,20,1084666.53,23576.539285,330.57309170999997,23245.966193289998,0.4304812834224599,76.0,Extreme Greed,"(74.0, 94.0]"
2024-12-04,319,7,28,769287.65,292891.815021,172.60641765,292719.20860335,0.46394984326018807,78.0,Extreme Greed,"(74.0, 94.0]"
2024-12-05,456,8,26,1256750.79,71574.11848800001,352.76572323,71221.35276477,0.4232456140350877,84.0,Extreme Greed,"(74.0, 94.0]"
2024-12-06,403,10,30,3471019.22,-92624.643895,691.99378587,-93316.63768087,0.23325062034739455,72.0,Greed,"(67.0, 74.0]"
2024-12-07,304,6,30,451733.42,85906.279067,108.4520379,85797.8270291,0.4309210526315789,75.0,Extreme Greed,"(74.0, 94.0]"
2024-12-08,420,6,31,932939.72,15965.933436,234.17888346,15731.75455254,0.3619047619047619,79.0,Extreme Greed,"(74.0, 94.0]"
2024-12-09,539,10,29,983949.68,6310.967676,174.77343643,6136.19423957,0.31910946196660483,78.0,Extreme Greed,"(74.0, 94.0]"
2024-12-10,1596,11,34,3150424.08,39325.770231,453.54068535,38872.22954565,0.5870927318295739,78.0,Extreme Greed,"(74.0, 94.0]"
2024-12-11,1221,12,21,2194098.33,319051.554217,413.50923006,318638.04498694,0.7125307125307125,74.0,Greed,"(67.0, 74.0]"
2024-12-12,1932,14,29,4557189.87,599151.795008,698.96545151,598452.82955649,0.6997929606625258,83.0,Extreme Greed,"(74.0, 94.0]"
2024-12-13,1173,11,27,2880824.64,31935.901745,453.22737636,31482.67436864,0.40153452685422,76.0,Extreme Greed,"(74.0, 94.0]"
2024-12-14,1235,12,23,2369561.78,167801.399244,232.09144503,167569.30779897,0.47368421052631576,83.0,Extreme Greed,"(74.0, 94.0]"
2024-12-15,1697,15,21,2583269.81,97525.315279,231.33057037999998,97293.98470862,0.24572775486152032,80.0,Extreme Greed,"(74.0, 94.0]"
2024-12-16,1055,13,34,2740808.97,166774.344133,402.150056,166372.194077,0.5071090047393365,83.0,Extreme Greed,"(74.0, 94.0]"
2024-12-17,1941,16,36,5233597.63,219591.305172,746.14038598,218845.16478602,0.4363730036063885,87.0,Extreme Greed,"(74.0, 94.0]"
2024-12-18,1429,13,35,3798887.07,13682.994673,691.44797021,12991.54670279,0.36599020293911827,81.0,Extreme Greed,"(74.0, 94.0]"
2024-12-19,3339,13,29,8241709.39,62744.004486000005,1056.23317908,61687.771306919996,0.6148547469302186,75.0,Extreme Greed,"(74.0, 94.0]"
2024-12-20,2488,15,20,7681274.71,254969.660039,1210.83830578,253758.82173322001,0.5558681672025724,74.0,Greed,"(67.0, 74.0]"
2024-12-21,1681,8,19,4382875.12,150022.163157,680.39159713,149341.77155987,0.5496728138013087,73.0,Greed,"(67.0, 74.0]"
2024-12-22,774,8,17,3087320.22,352197.163973,333.05684453,351864.10712847,0.4354005167958656,73.0,Greed,"(67.0, 74.0]"
2024-12-23,2347,14,33,6771878.26,-29430.626577,1200.89694657,-30631.523523569995,0.2901576480613549,70.0,Greed,"(67.0, 74.0]"
2024-12-24,338,11,31,1767036.11,14813.780116,386.78244023,14426.99767577,0.33727810650887574,73.0,Greed,"(67.0, 74.0]"
2024-12-25,208,6,20,347889.35,756.6570469999998,66.51878221999999,690.1382647799999,0.30288461538461536,73.0,Greed,"(67.0, 74.0]"
2024-12-26,697,7,16,2205242.65,60228.639722,523.35899848,59705.28072352,0.5136298421807748,79.0,Extreme Greed,"(74.0, 94.0]"
2024-12-27,260,7,16,347913.0,2672.811035,88.5556466,2584.2553884000004,0.4230769230769231,74.0,Greed,"(67.0, 74.0]"
2024-12-28,161,7,14,281555.01,940.673623,48.40849263,892.26513037,0.22981366459627328,72.0,Greed,"(67.0, 74.0]"
2024-12-29,201,7,18,344628.54,2884.067927,72.1173571,2811.9505699,0.31840796019900497,73.0,Greed,"(67.0, 74.0]"
2024-12-30,304,9,18,1073865.73,9009.738137,284.90632048,8724.83181652,0.39473684210526316,65.0,Greed,"(48.0, 67.0]"
2024-12-31,306,6,19,877164.62,5445.01281,266.51641113,5178.49639887,0.3006535947712418,64.0,Greed,"(48.0, 67.0]"
2025-01-01,96,6,13,282582.1,-9528.065345,31.60438221,-9559.66972721,0.3020833333333333,66.0,Greed,"(48.0, 67.0]"
2025-01-02,361,9,40,774674.84,8716.519087,176.13969323,8540.37939377,0.45706371191135736,70.0,Greed,"(67.0, 74.0]"
2025-01-03,508,9,68,771208.99,6028.486793,210.99783681,5817.48895619,0.27165354330708663,74.0,Greed,"(67.0, 74.0]"
2025-01-04,371,9,32,1826029.6199999999,2553.537968,233.711971,2319.825997,0.20215633423180593,73.0,Greed,"(67.0, 74.0]"
2025-01-05,239,8,23,451943.57,3187.719363,139.34161097,3048.37775203,0.41841004184100417,72.0,Greed,"(67.0, 74.0]"
2025-01-06,573,7,39,556526.99,6064.185393,174.93108825,5889.25430475,0.15532286212914484,76.0,Extreme Greed,"(74.0, 94.0]"
2025-01-07,637,6,72,1313178.1,16098.227531,303.38645263,15794.84107837,0.7613814756671899,78.0,Extreme Greed,"(74.0, 94.0]"
2025-01-08,1039,11,56,3177275.18,130117.090554,696.91291038,129420.17764361999,0.37151106833493747,70.0,Greed,"(67.0, 74.0]"
2025-01-09,522,7,80,1020733.25,46975.928902,275.51377943,46700.41512257,0.2777777777777778,69.0,Greed,"(67.0, 74.0]"
2025-01-10,819,7,82,6547449.68,-10116.875552,2094.17917505,-12211.054727050001,0.5274725274725275,50.0,Neutral,"(48.0, 67.0]"
2025-01-11,283,7,19,1658098.71,2269.080536,494.64797735,1774.4325586500001,0.24381625441696114,69.0,Greed,"(67.0, 74.0]"
2025-01-12,602,7,23,2258459.17,5742.241803,612.0827527,5130.1590503,0.7840531561461794,62.0,Greed,"(48.0, 67.0]"
2025-01-13,408,11,26,2936648.0100000002,9655.429352,863.10012478,8792.32922722,0.3872549019607843,61.0,Greed,"(48.0, 67.0]"
2025-01-14,275,9,23,876581.97,16069.512355,240.59104948,15828.92130552,0.49818181818181817,63.0,Greed,"(48.0, 67.0]"
2025-01-15,267,11,22,1801599.8900000001,14819.5883,513.60899482,14305.97930518,0.4606741573033708,70.0,Greed,"(67.0, 74.0]"
2025-01-16,371,9,28,3049692.96,20807.709328,890.56916796,19917.140160040002,0.3423180592991914,75.0,Extreme Greed,"(74.0, 94.0]"
2025-01-17,238,8,23,1110230.46,7006.415608,351.41464889,6655.00095911,0.5294117647058824,75.0,Extreme Greed,"(74.0, 94.0]"
2025-01-18,651,12,32,2711629.88,443.2330819999997,815.9342014599999,-372.70111945999986,0.38095238095238093,77.0,Extreme Greed,"(74.0, 94.0]"
2025-01-19,1567,15,28,9715215.3,87923.799302,2162.35563971,85761.44366229,0.20229738353541799,77.0,Extreme Greed,"(74.0, 94.0]"
2025-01-20,1315,15,38,8287327.01,87277.239173,2207.65981966,85069.57935334,0.5224334600760456,76.0,Extreme Greed,"(74.0, 94.0]"
2025-01-21,530,8,29,1523729.82,11077.839421,398.3042653,10679.5351557,0.3867924528301887,76.0,Extreme Greed,"(74.0, 94.0]"
2025-01-22,832,10,31,1778406.43,20524.408057,471.17013976,20053.23791724,0.28125,84.0,Extreme Greed,"(74.0, 94.0]"
2025-01-23,1218,12,39,3697028.66,101256.24216,1088.34986968,100167.89229032,0.6609195402298851,75.0,Extreme Greed,"(74.0, 94.0]"
2025-01-24,874,11,26,1611433.45,10602.779738,338.6436011,10264.1361369,0.5583524027459954,75.0,Extreme Greed,"(74.0, 94.0]"
2025-01-25,506,11,26,1239377.7,-10348.016255999999,318.93376206,-10666.95001806,0.27865612648221344,75.0,Extreme Greed,"(74.0, 94.0]"
2025-01-26,451,7,25,1201173.66,40823.466668,382.25815423,40441.20851377,0.43458980044345896,73.0,Greed,"(67.0, 74.0]"
2025-01-27,773,15,31,1508028.31,41331.765392,406.25916743,40925.50622457,0.4760672703751617,71.0,Greed,"(67.0, 74.0]"
2025-01-28,498,8,20,579412.17,17979.613973,124.71028463,17854.90368837,0.6285140562248996,72.0,Greed,"(67.0, 74.0]"
2025-01-29,910,9,26,1897513.41,23421.01147,612.52114509,22808.49032491,0.4164835164835165,72.0,Greed,"(67.0, 74.0]"
2025-01-30,1067,11,22,3014397.17,23097.471385,874.65111573,22222.82026927,0.3467666354264292,70.0,Greed,"(67.0, 74.0]"
2025-01-31,1016,11,29,2783411.48,35868.296773,670.93805151,35197.35872149,0.5413385826771654,76.0,Extreme Greed,"(74.0, 94.0]"
2025-02-01,634,12,33,1363746.44,32300.205017,285.47738189,32014.72763511,0.5962145110410094,68.0,Greed,"(67.0, 74.0]"
2025-02-02,1319,13,39,5661092.29,162854.759623,1184.12208921,161670.63753379,0.35860500379075055,60.0,Greed,"(48.0, 67.0]"
2025-02-03,2380,12,37,22592901.37,348871.326269,2991.56562406,345879.76064494,0.4634453781512605,44.0,Fear,"(9.999, 48.0]"
2025-02-04,2512,13,23,15678409.27,416876.88812,3853.77856394,413023.10955606,0.276671974522293,72.0,Greed,"(67.0, 74.0]"
2025-02-05,1297,11,17,8743231.51,56706.235562,1335.74961667,55370.48594533,0.3215111796453354,54.0,Neutral,"(48.0, 67.0]"
2025-02-06,1703,11,20,2818508.87,33803.799733,709.13035861,33094.669374389996,0.46095126247798,49.0,Neutral,"(48.0, 67.0]"
2025-02-07,1524,13,27,3460263.54,22450.002091,738.0892383400001,21711.91285266,0.2821522309711286,44.0,Fear,"(9.999, 48.0]"
2025-02-08,575,10,23,839734.97,586.703253,109.97628618,476.72696682,0.19130434782608696,44.0,Fear,"(9.999, 48.0]"
2025-02-09,764,12,24,2920919.7,150551.829492,427.36182496,150124.46766704,0.4306282722513089,46.0,Neutral,"(9.999, 48.0]"
2025-02-10,889,14,26,3624958.44,63908.49465,491.3623421,63417.1323079,0.4780652418447694,43.0,Fear,"(9.999, 48.0]"
2025-02-11,848,12,19,2797544.17,-6093.784817,476.43012785,-6570.2149448499995,0.21816037735849056,47.0,Neutral,"(9.999, 48.0]"
2025-02-12,1031,12,23,4143974.54,19848.635032,1099.15503114,18749.48000086,0.4626576139670223,46.0,Neutral,"(9.999, 48.0]"
2025-02-13,1370,11,28,3199852.21,27829.534238,823.48748402,27006.04675398,0.4678832116788321,50.0,Neutral,"(48.0, 67.0]"
2025-02-14,1655,15,22,4007103.42,213860.675308,961.57771575,212899.09759225,0.42900302114803623,48.0,Neutral,"(9.999, 48.0]"
2025-02-15,932,12,27,1712852.95,45042.92701,374.08731802,44668.83969198,0.4302575107296137,50.0,Neutral,"(48.0, 67.0]"
2025-02-16,681,10,14,806177.64,2369.478425,171.57200528,2197.90641972,0.44052863436123346,54.0,Neutral,"(48.0, 67.0]"
2025-02-17,941,9,27,2031044.64,1818.573295,253.48675564,1565.08653936,0.22422954303931988,51.0,Neutral,"(48.0, 67.0]"
2025-02-18,1676,11,30,3371128.68,91204.672403,609.53940291,90595.13300009,0.5119331742243437,47.0,Neutral,"(9.999, 48.0]"
2025-02-19,1361,10,15,3263930.24,14985.794701,688.4874495,14297.3072515,0.4276267450404115,44.0,Fear,"(9.999, 48.0]"
2025-02-20,2012,11,25,4628609.29,46008.794102,1232.46402475,44776.33007725,0.47912524850894633,49.0,Neutral,"(48.0, 67.0]"
2025-02-21,1873,14,23,3972159.88,119693.49395,829.71831377,118863.77563623,0.5221569674319274,55.0,Greed,"(48.0, 67.0]"
2025-02-22,686,10,34,3175570.2,25278.704178,880.16463397,24398.53954403,0.4970845481049563,49.0,Neutral,"(48.0, 67.0]"
2025-02-23,520,12,30,1141310.74,10656.934251,230.00271917,10426.93153183,0.45,50.0,Neutral,"(48.0, 67.0]"
2025-02-24,5616,14,42,11223619.59,38470.176242,2097.96443324,36372.21180876,0.39672364672364674,49.0,Neutral,"(48.0, 67.0]"
